User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type
User_548,Nissan Leaf,75,Station_213,New York,01/23/2024 19:00,01/23/2024 22:18,4.29,2.46,38.84,41.87,Evening,Tuesday,16.67,66.47,107.4,-8.96,5,Level 1,Casual Driver
User_549,Tesla Model 3,85,Station_258,San Francisco,01/23/2024 20:00,01/23/2024 20:52,56.73,2.01,11.93,19.14,Night,Tuesday,37.88,62.64,288.2,10.57,6,Level 2,Long-Distance Traveler
User_550,Nissan Leaf,75,Station_18,San Francisco,01/23/2024 21:00,01/23/2024 22:16,44.91,0.89,16.75,32.16,Night,Wednesday,32.68,97.14,14.13,27.19,6,Level 2,Casual Driver
User_551,Chevy Bolt,85,Station_175,Los Angeles,01/23/2024 22:00,01/23/2024 22:42,13.88,2.16,46.76,9.89,Night,Saturday,68.86,76.93,192.99,37.25,7,DC Fast Charger,Long-Distance Traveler
User_552,Nissan Leaf,62,Station_417,New York,01/23/2024 23:00,01/24/2024 0:35,39.37,1.41,26.04,27.08,Morning,Saturday,85.47,86.87,79.76,27.35,5,DC Fast Charger,Long-Distance Traveler
User_553,Nissan Leaf,46.67,Station_229,Chicago,01/24/2024 0:00,01/24/2024 3:43,11.76,3.04,34.72,13.29,Night,Friday,14.29,70.95,272.88,-5.12,3,Level 2,Commuter
User_554,Hyundai Kona,100,Station_226,Chicago,01/24/2024 1:00,01/24/2024 3:53,49.9,2.4,44.05,37.87,Morning,Sunday,56.78,72.15,233.24,18.01,2,DC Fast Charger,Casual Driver
User_555,Hyundai Kona,85,Station_84,Houston,01/24/2024 2:00,01/24/2024 3:42,64.61,1.23,3.99,37.08,Morning,Wednesday,21.98,72.94,116.18,17.11,4,Level 1,Long-Distance Traveler
User_556,Hyundai Kona,50,Station_291,San Francisco,01/24/2024 3:00,01/24/2024 6:05,12.59,3.42,13.29,25.14,Afternoon,Friday,70.25,87.17,67.62,34.25,2,DC Fast Charger,Long-Distance Traveler
User_557,Chevy Bolt,75,Station_435,San Francisco,01/24/2024 4:00,01/24/2024 5:46,65.6,1.03,5.59,2.35,Evening,Monday,17.67,86.32,,-9.27,1,Level 2,Commuter
User_558,Hyundai Kona,50,Station_370,New York,01/24/2024 5:00,01/24/2024 8:12,8.11,1.65,37.29,32.13,Evening,Monday,28.37,94.76,286.34,-8.48,1.96,DC Fast Charger,Casual Driver
User_559,Tesla Model 3,85,Station_246,Chicago,01/24/2024 6:00,01/24/2024 9:18,48.96,2.97,28.6,12.33,Evening,Saturday,68.69,85.61,122.75,6.66,4,Level 2,Casual Driver
User_560,BMW i3,62,Station_402,Houston,01/24/2024 7:00,01/24/2024 10:54,34.38,2.52,6.56,22.88,Night,Sunday,51.17,88.33,108.59,-9.83,7,Level 1,Long-Distance Traveler
User_561,Tesla Model 3,50,Station_110,New York,01/24/2024 8:00,01/24/2024 9:00,52.56,1.04,37.5,26.92,Afternoon,Wednesday,71.55,74.06,49.57,31.53,1,Level 2,Commuter
User_562,Tesla Model 3,62,Station_254,San Francisco,01/24/2024 9:00,01/24/2024 10:54,37.23,1.32,4.3,24.63,Afternoon,Sunday,66.89,90.57,207.17,9.71,6,Level 1,Commuter
User_563,Hyundai Kona,62,Station_88,Chicago,01/24/2024 10:00,01/24/2024 13:09,54.78,1.84,,30.79,Morning,Thursday,64.23,61.69,204.71,26.55,4,Level 1,Long-Distance Traveler
User_564,BMW i3,75,Station_72,Houston,01/24/2024 11:00,01/24/2024 14:31,37.43,2.35,16.98,5.47,Afternoon,Tuesday,94.44,90.54,136.96,15.36,6,Level 1,Casual Driver
User_565,BMW i3,85,Station_381,Los Angeles,01/24/2024 12:00,01/24/2024 15:49,28.08,0.85,25.58,11.34,Morning,Sunday,25.39,91.35,145.8,27.96,5,Level 1,Long-Distance Traveler
User_566,BMW i3,62,Station_30,Chicago,01/24/2024 13:00,01/24/2024 14:28,79.79,1.45,,15.68,Afternoon,Wednesday,79.82,74.13,286.57,1.15,4,Level 1,Casual Driver
User_567,Chevy Bolt,85,Station_172,Houston,01/24/2024 14:00,01/24/2024 15:10,75.62,1.75,16.79,30.05,Morning,Sunday,72.64,68.33,214.72,38.11,2,DC Fast Charger,Commuter
User_568,Hyundai Kona,85,Station_309,New York,01/24/2024 15:00,01/24/2024 17:21,48.58,3.59,1.72,22.02,Night,Wednesday,117.66,91.72,41.58,28.45,1,Level 1,Long-Distance Traveler
User_569,BMW i3,50,Station_394,Los Angeles,01/24/2024 16:00,01/24/2024 19:43,60.64,1.75,7.7,14.59,Afternoon,Monday,71.59,56.17,136,12.17,0,DC Fast Charger,Long-Distance Traveler
User_570,Chevy Bolt,75,Station_343,Houston,01/24/2024 17:00,01/24/2024 19:05,66.85,2.59,20.27,38.77,Evening,Tuesday,24.35,61.21,297.89,35.23,4,DC Fast Charger,Long-Distance Traveler
User_571,Nissan Leaf,62,Station_436,Houston,01/24/2024 18:00,01/24/2024 21:31,32.35,3.91,15.17,16.52,Morning,Sunday,71.05,83.01,254.04,11.66,1,DC Fast Charger,Casual Driver
User_572,Nissan Leaf,47.01,Station_177,San Francisco,01/24/2024 19:00,01/24/2024 22:17,,0.95,3.58,19.07,Afternoon,Sunday,22.46,51.02,27.58,8.72,4,Level 2,Casual Driver
User_573,Chevy Bolt,15.42,Station_139,Chicago,01/24/2024 20:00,01/24/2024 22:31,67.71,3.92,13.86,33.84,Afternoon,Sunday,79.21,57.57,259.63,-2.73,0,Level 2,Commuter
User_574,Chevy Bolt,91.29,Station_194,San Francisco,01/24/2024 21:00,01/25/2024 0:05,8.38,2,40.18,11.68,Morning,Wednesday,75.62,76.11,283.73,18.41,3,Level 1,Casual Driver
User_575,Hyundai Kona,50,Station_186,Los Angeles,01/24/2024 22:00,01/25/2024 1:14,60.94,1.81,18.88,30.06,Afternoon,Sunday,81.44,66.37,88.26,1.9,3.9,DC Fast Charger,Casual Driver
User_576,Hyundai Kona,100,Station_218,Houston,01/24/2024 23:00,01/25/2024 1:14,,0.56,21.46,15.09,Evening,Monday,30.14,85.01,61.68,16.34,2,Level 2,Long-Distance Traveler
User_577,Nissan Leaf,85,Station_164,San Francisco,01/25/2024 0:00,01/25/2024 3:42,,0.42,13.14,19.95,Morning,Monday,49.35,81.13,55.84,23.17,5,DC Fast Charger,Commuter
User_578,BMW i3,85,Station_161,Chicago,01/25/2024 1:00,01/25/2024 2:43,7.6,0.81,,5.58,Morning,Saturday,38.78,94.04,87.86,0.21,3,Level 2,Commuter
User_579,Nissan Leaf,85,Station_431,Los Angeles,01/25/2024 2:00,01/25/2024 5:32,70.54,2.48,42.1,19.81,Morning,Saturday,87.15,66.97,173.21,30.27,6,DC Fast Charger,Long-Distance Traveler
User_580,BMW i3,100,Station_13,New York,01/25/2024 3:00,01/25/2024 5:41,73.32,2.9,23.97,18.39,Morning,Wednesday,18.39,80.43,86.38,17.74,1,Level 2,Casual Driver
User_581,BMW i3,50,Station_296,San Francisco,01/25/2024 4:00,01/25/2024 6:08,62.87,2.92,15.49,10.01,Morning,Wednesday,33.81,61.34,112.92,1.9,4,Level 1,Casual Driver
User_582,Hyundai Kona,100,Station_89,Los Angeles,01/25/2024 5:00,01/25/2024 7:35,14.36,1.77,47.8,35.25,Evening,Monday,13.13,53.73,274.8,21.98,2,Level 1,Long-Distance Traveler
User_583,Tesla Model 3,85,Station_324,New York,01/25/2024 6:00,01/25/2024 8:47,74.79,1.88,21.11,10.34,Morning,Saturday,16.31,69.89,260,32.75,3,Level 1,Long-Distance Traveler
User_584,Tesla Model 3,75,Station_42,San Francisco,01/25/2024 7:00,01/25/2024 10:24,41.98,1.73,14.09,37.62,Evening,Sunday,14.26,60.36,156.73,15.62,4.81,DC Fast Charger,Casual Driver
User_585,Chevy Bolt,91.78,Station_403,Los Angeles,01/25/2024 8:00,01/25/2024 9:44,66.82,2.99,11.9,22.69,Evening,Sunday,76.66,84.9,108.85,36.04,5,Level 1,Commuter
User_586,Hyundai Kona,50,Station_210,Los Angeles,01/25/2024 9:00,01/25/2024 9:43,47.19,3.33,5.34,29.79,Evening,Wednesday,17.56,54.49,156.46,5.11,3,Level 1,Long-Distance Traveler
User_587,BMW i3,100,Station_229,San Francisco,01/25/2024 10:00,01/25/2024 11:07,46.3,2.15,10.6,13.9,Morning,Tuesday,72.23,84.04,89.6,9.89,6.82,Level 2,Casual Driver
User_588,Tesla Model 3,75,Station_350,Los Angeles,01/25/2024 11:00,01/25/2024 13:49,37.11,2.94,20.08,20.35,Evening,Monday,33.3,58.82,32.18,15.65,1.9,Level 2,Long-Distance Traveler
User_589,BMW i3,62,Station_275,Houston,01/25/2024 12:00,01/25/2024 13:14,71.98,1.06,23.65,32.02,Morning,Monday,63.1,64,103.92,21.53,5,Level 2,Commuter
User_590,Tesla Model 3,85,Station_442,San Francisco,01/25/2024 13:00,01/25/2024 15:54,,3.74,22.13,31,Evening,Wednesday,45.03,62.32,254.54,-4.04,4,Level 1,Commuter
User_591,Tesla Model 3,50,Station_279,Los Angeles,01/25/2024 14:00,01/25/2024 17:57,45.13,2.02,,10.68,Morning,Wednesday,51.05,75.88,193.91,2.87,3,Level 2,Casual Driver
User_592,Tesla Model 3,85,Station_251,New York,01/25/2024 15:00,01/25/2024 18:12,23.92,2.15,25.8,6.98,Afternoon,Wednesday,86.84,89.25,11.97,22.17,4.42,Level 2,Commuter
User_593,Hyundai Kona,85,Station_310,New York,01/25/2024 16:00,01/25/2024 19:43,40.63,2.75,25.77,9.17,Afternoon,Sunday,31.28,70.9,250.28,17.41,4,Level 1,Long-Distance Traveler
User_594,Nissan Leaf,62,Station_208,Houston,01/25/2024 17:00,01/25/2024 18:44,75.41,3.15,17.73,9.08,Evening,Sunday,32.03,101.61,93.79,12.46,0,Level 2,Commuter
User_595,BMW i3,62,Station_321,San Francisco,01/25/2024 18:00,01/25/2024 21:18,,3.31,18.87,31.58,Night,Tuesday,47.88,66.78,55.86,10.72,7,DC Fast Charger,Casual Driver
User_596,Hyundai Kona,75,Station_140,Los Angeles,01/25/2024 19:00,01/25/2024 22:44,36.49,0.7,5.95,23.36,Night,Monday,64.23,76.17,241.98,36.05,2,Level 2,Long-Distance Traveler
User_597,Hyundai Kona,85,Station_280,Los Angeles,01/25/2024 20:00,01/25/2024 20:58,67.56,2.81,8.97,37.67,Afternoon,Thursday,69.31,96.94,145.67,35.82,7,DC Fast Charger,Commuter
User_598,Hyundai Kona,75,Station_34,New York,01/25/2024 21:00,01/25/2024 21:47,52.57,3.27,4.71,12.33,Evening,Tuesday,89.1,82.22,165.45,16.54,5,Level 2,Commuter
User_599,Hyundai Kona,85,Station_309,Houston,01/25/2024 22:00,01/25/2024 22:49,28.28,2.69,13.23,24.96,Evening,Tuesday,62.57,88.36,190.68,12.39,0,Level 2,Commuter
User_600,Hyundai Kona,62,Station_392,New York,01/25/2024 23:00,01/25/2024 23:43,28.87,1.15,32.83,46.06,Evening,Sunday,81.27,95.97,210.28,30.9,4,DC Fast Charger,Casual Driver
User_601,Chevy Bolt,85,Station_18,New York,01/26/2024 0:00,01/26/2024 3:11,13.12,3.54,,25.8,Night,Saturday,5.07,77.78,213.72,32.05,0.52,Level 1,Casual Driver
User_602,BMW i3,50,Station_57,Houston,01/26/2024 1:00,01/26/2024 4:26,21.42,0.73,9.19,28.07,Afternoon,Monday,86.49,52.98,74.38,12.04,7,DC Fast Charger,Commuter
User_603,Hyundai Kona,100,Station_112,San Francisco,01/26/2024 2:00,01/26/2024 3:23,45.12,3.95,4.27,7.07,Evening,Sunday,13.58,76.37,162.81,-3.86,0,Level 1,Long-Distance Traveler
User_604,BMW i3,62,Station_5,Los Angeles,01/26/2024 3:00,01/26/2024 4:00,26.29,1.78,3.59,33.69,Afternoon,Thursday,40.48,69.67,177.81,32.06,2,Level 2,Commuter
User_605,Chevy Bolt,75,Station_410,San Francisco,01/26/2024 4:00,01/26/2024 5:27,51.64,0.78,14.61,13.48,Afternoon,Monday,32.41,78.64,277.73,31.3,0,Level 1,Long-Distance Traveler
User_606,Chevy Bolt,85,Station_414,Chicago,01/26/2024 5:00,01/26/2024 7:13,44.82,1.04,12.55,32.94,Morning,Tuesday,66.4,88.7,174.93,-6.16,1.66,Level 1,Long-Distance Traveler
User_607,BMW i3,50,Station_182,Chicago,01/26/2024 6:00,01/26/2024 9:19,19.36,2.54,29.63,35.26,Night,Wednesday,47.23,83.91,107.75,0.37,7,DC Fast Charger,Casual Driver
User_608,Tesla Model 3,75,Station_13,Chicago,01/26/2024 7:00,01/26/2024 10:35,55.4,2.25,31.55,12.86,Afternoon,Monday,12.98,61.22,163.25,29.72,6,Level 1,Commuter
User_609,Nissan Leaf,50,Station_339,Houston,01/26/2024 8:00,01/26/2024 10:37,22.02,1.27,41.2,35.94,Morning,Monday,23.67,74.9,236.57,11.54,0,Level 1,Casual Driver
User_610,Tesla Model 3,75,Station_285,New York,01/26/2024 9:00,01/26/2024 12:59,67.38,0.8,2.64,25.82,Night,Wednesday,12.05,86.49,233.88,5.89,2,DC Fast Charger,Commuter
User_611,Tesla Model 3,75,Station_259,San Francisco,01/26/2024 10:00,01/26/2024 13:07,68.24,2.71,8.99,39.69,Evening,Thursday,30.23,80.04,245.31,11.71,7,Level 1,Long-Distance Traveler
User_612,Tesla Model 3,62,Station_90,Los Angeles,01/26/2024 11:00,01/26/2024 11:54,67.13,1.23,27.96,32.7,Evening,Thursday,23.51,76.15,7.62,8.09,4,Level 1,Casual Driver
User_613,Hyundai Kona,75,Station_104,Chicago,01/26/2024 12:00,01/26/2024 15:40,42.92,3.17,13.1,22.07,Morning,Monday,34.83,97.25,129.4,6.36,5,DC Fast Charger,Casual Driver
User_614,Chevy Bolt,50,Station_379,San Francisco,01/26/2024 13:00,01/26/2024 13:48,,0.89,15.34,22.67,Evening,Sunday,63.51,89.39,96.03,28.42,0,DC Fast Charger,Casual Driver
User_615,Tesla Model 3,62,Station_186,Chicago,01/26/2024 14:00,01/26/2024 17:49,35.33,1.47,44.67,25.36,Morning,Wednesday,51.42,73.34,128.32,29.21,3,DC Fast Charger,Long-Distance Traveler
User_616,Chevy Bolt,62,Station_250,Chicago,01/26/2024 15:00,01/26/2024 17:45,74.51,1.59,7.99,29.6,Morning,Saturday,70.43,95.66,298.3,36.38,1,Level 1,Casual Driver
User_617,BMW i3,50,Station_255,Los Angeles,01/26/2024 16:00,01/26/2024 16:32,,1.01,37.57,17.34,Evening,Monday,43.71,73.82,73.81,35.31,6,Level 2,Commuter
User_618,Nissan Leaf,85,Station_76,Houston,01/26/2024 17:00,01/26/2024 20:44,49.74,2.02,32.87,19.58,Night,Wednesday,85.73,52.83,272.19,7.81,6,DC Fast Charger,Commuter
User_619,BMW i3,1.54,Station_386,New York,01/26/2024 18:00,01/26/2024 19:55,23.52,1.84,42.38,0.67,Morning,Tuesday,74.93,96.9,162.19,13.68,5,DC Fast Charger,Long-Distance Traveler
User_620,BMW i3,100,Station_459,Houston,01/26/2024 19:00,01/26/2024 22:58,44.95,1.59,34.04,26.38,Night,Saturday,66.85,61.31,232.24,22.59,5,Level 1,Casual Driver
User_621,Hyundai Kona,121.21,Station_108,San Francisco,01/26/2024 20:00,01/26/2024 22:54,66.71,1.9,6.51,32.29,Night,Wednesday,56.72,83.65,166.62,32.85,7,Level 2,Commuter
User_622,Nissan Leaf,62,Station_156,Houston,01/26/2024 21:00,01/26/2024 23:51,44.06,2.71,12.64,5.45,Morning,Sunday,74.68,73.06,10.9,3.8,3,Level 2,Casual Driver
User_623,BMW i3,100,Station_82,San Francisco,01/26/2024 22:00,01/26/2024 22:38,14.03,2.28,30.77,10.79,Night,Monday,87.72,85.39,274.27,9.34,7,Level 1,Commuter
User_624,BMW i3,85,Station_77,San Francisco,01/26/2024 23:00,01/27/2024 2:39,21.76,2.01,20.32,23.21,Morning,Friday,64.88,59.02,204.08,20.68,7,DC Fast Charger,Long-Distance Traveler
User_625,Nissan Leaf,50,Station_485,New York,01/27/2024 0:00,01/27/2024 2:03,16.55,6.49,36.75,30.02,Evening,Thursday,69.43,52.06,299.26,-1.64,0,Level 1,Commuter
User_626,Nissan Leaf,65.24,Station_470,Los Angeles,01/27/2024 1:00,01/27/2024 3:58,15.47,0.79,8.61,15.06,Evening,Monday,46.07,58.59,,12.6,5,Level 2,Commuter
User_627,BMW i3,50,Station_460,New York,01/27/2024 2:00,01/27/2024 5:53,43.51,1.18,26.14,6.62,Evening,Wednesday,17.37,95.17,141.17,21.08,3,DC Fast Charger,Commuter
User_628,Nissan Leaf,75,Station_258,Houston,01/27/2024 3:00,01/27/2024 6:14,38.6,1.37,26.56,45.04,Evening,Saturday,37.93,75.1,298.32,6.16,6,Level 2,Long-Distance Traveler
User_629,BMW i3,62,Station_127,San Francisco,01/27/2024 4:00,01/27/2024 6:48,45.08,2.4,,6.56,Evening,Saturday,40.17,94.6,250.42,7.34,5,Level 2,Commuter
User_630,BMW i3,85,Station_485,Chicago,01/27/2024 5:00,01/27/2024 5:49,58.77,2.75,12.8,22.04,Night,Wednesday,70.88,72.25,87.25,4.7,6,Level 2,Long-Distance Traveler
User_631,Hyundai Kona,62,Station_391,Chicago,01/27/2024 6:00,01/27/2024 7:04,65.54,1.97,5.21,32.85,Night,Thursday,45.97,51.33,166.16,8.9,6,Level 2,Long-Distance Traveler
User_632,Tesla Model 3,62,Station_282,San Francisco,01/27/2024 7:00,01/27/2024 8:22,79.21,2.6,20.61,22.48,Night,Monday,37.5,96.68,,-1.2,4,DC Fast Charger,Commuter
User_633,BMW i3,62,Station_474,New York,01/27/2024 8:00,01/27/2024 11:24,62.92,1.11,37.24,38.97,Afternoon,Saturday,39.36,50.6,268.55,21.52,4,DC Fast Charger,Casual Driver
User_634,Chevy Bolt,35.04,Station_88,Los Angeles,01/27/2024 9:00,01/27/2024 11:19,18.4,2.07,5.9,28.02,Afternoon,Saturday,36.51,85.77,160.42,15.83,0,DC Fast Charger,Commuter
User_635,Tesla Model 3,62,Station_204,New York,01/27/2024 10:00,01/27/2024 13:52,47.49,3.41,44.87,6.15,Morning,Friday,62.16,63.08,46.77,-5.25,7,Level 1,Long-Distance Traveler
User_636,Tesla Model 3,85,Station_16,San Francisco,01/27/2024 11:00,01/27/2024 14:29,21.47,3.12,47.19,26.87,Afternoon,Tuesday,53.35,86.03,281.26,16.6,4,DC Fast Charger,Casual Driver
User_637,Tesla Model 3,75,Station_151,San Francisco,01/27/2024 12:00,01/27/2024 14:45,21.87,3.38,29.88,40.43,Evening,Friday,43.84,61.37,229.7,35.01,2,Level 2,Commuter
User_638,Hyundai Kona,75,Station_424,Los Angeles,01/27/2024 13:00,01/27/2024 13:33,78.24,2.78,10.33,10.55,Evening,Tuesday,76.1,59.31,66.64,30.19,2,Level 2,Commuter
User_639,BMW i3,62,Station_254,Houston,01/27/2024 14:00,01/27/2024 17:04,79.75,3.43,,12.67,Evening,Saturday,19.73,69.33,187.46,29.39,3,DC Fast Charger,Commuter
User_640,Hyundai Kona,85,Station_188,Houston,01/27/2024 15:00,01/27/2024 18:21,66.9,2.77,39.32,17.09,Morning,Tuesday,22.59,75.4,227.43,-4.07,6,DC Fast Charger,Commuter
User_641,BMW i3,62,Station_329,Los Angeles,01/27/2024 16:00,01/27/2024 19:17,68.07,1.32,34.4,29.47,Morning,Monday,62.06,82.69,135.73,-4.99,1,Level 1,Commuter
User_642,Hyundai Kona,50,Station_32,Houston,01/27/2024 17:00,01/27/2024 19:11,40.05,1.04,26.33,36.05,Morning,Saturday,21.78,92.33,114.76,30.29,2,DC Fast Charger,Casual Driver
User_643,Hyundai Kona,85,Station_271,Chicago,01/27/2024 18:00,01/27/2024 19:16,77.68,2.88,36.88,31.19,Morning,Saturday,18.75,92.78,169.2,16.72,5,Level 1,Commuter
User_644,Chevy Bolt,62,Station_485,Houston,01/27/2024 19:00,01/27/2024 21:03,38.36,1.3,38.34,10.23,Night,Tuesday,72.51,86.3,281.03,5.5,4,DC Fast Charger,Long-Distance Traveler
User_645,Hyundai Kona,75,Station_397,Houston,01/27/2024 20:00,01/27/2024 23:21,6.34,0.94,4.32,12.55,Morning,Wednesday,44.29,55.52,170.92,26.71,4,Level 1,Long-Distance Traveler
User_646,Nissan Leaf,100,Station_5,Houston,01/27/2024 21:00,01/27/2024 22:17,6.98,2.89,35.79,23.12,Morning,Tuesday,23.83,78.78,76.95,27.36,6,DC Fast Charger,Casual Driver
User_647,Chevy Bolt,62,Station_459,Chicago,01/27/2024 22:00,01/28/2024 0:00,30.55,3.75,31.23,28.46,Afternoon,Tuesday,59.66,75.65,121.46,29.5,7,DC Fast Charger,Long-Distance Traveler
User_648,Hyundai Kona,50,Station_330,Houston,01/27/2024 23:00,01/28/2024 2:29,62.42,2.5,29.91,8.08,Night,Thursday,119.05,50.38,263.5,23.67,0,DC Fast Charger,Casual Driver
User_649,Tesla Model 3,25.57,Station_308,Chicago,01/28/2024 0:00,01/28/2024 1:53,34.79,3.41,11.92,19.59,Evening,Thursday,12.13,76.19,,33.37,1,Level 1,Long-Distance Traveler
User_650,Nissan Leaf,41.66,Station_333,Los Angeles,01/28/2024 1:00,01/28/2024 2:37,58.46,1.02,,37.03,Afternoon,Monday,30.1,76.86,73.79,20.69,7,Level 2,Casual Driver
User_651,Nissan Leaf,100,Station_169,New York,01/28/2024 2:00,01/28/2024 4:48,50.16,3.63,41.57,14.25,Morning,Monday,54.06,50.36,246.84,6.78,7,Level 1,Commuter
User_652,Nissan Leaf,100,Station_181,Los Angeles,01/28/2024 3:00,01/28/2024 6:54,76.07,3.72,5.49,8.83,Evening,Wednesday,15.22,83.98,233.27,10.68,1,DC Fast Charger,Long-Distance Traveler
User_653,Chevy Bolt,75,Station_366,New York,01/28/2024 4:00,01/28/2024 6:34,51.22,1.85,18.28,35.14,Evening,Thursday,89.53,56.6,54.84,14.46,5,Level 2,Long-Distance Traveler
User_654,Hyundai Kona,85,Station_178,Los Angeles,01/28/2024 5:00,01/28/2024 6:42,39.68,3.94,5.85,23.86,Evening,Friday,89.27,83.82,106.71,-1.36,1,Level 1,Casual Driver
User_655,Hyundai Kona,50,Station_143,New York,01/28/2024 6:00,01/28/2024 6:33,68.27,1.53,15.06,8.01,Afternoon,Monday,72.33,63.8,205.71,11.87,3,Level 1,Casual Driver
User_656,Tesla Model 3,62,Station_362,New York,01/28/2024 7:00,01/28/2024 8:45,30.55,2.83,8.83,38.44,Night,Monday,44.7,95.15,135.04,29.81,7,Level 2,Casual Driver
User_657,Tesla Model 3,75,Station_248,San Francisco,01/28/2024 8:00,01/28/2024 9:42,44.76,3.49,19.4,5.78,Night,Thursday,28.44,98.27,293.21,3.86,5,DC Fast Charger,Long-Distance Traveler
User_658,Nissan Leaf,75,Station_127,New York,01/28/2024 9:00,01/28/2024 10:46,59.16,2.87,19.1,20.11,Evening,Thursday,14.43,54.77,276.61,34.33,3,Level 2,Casual Driver
User_659,Tesla Model 3,100,Station_263,New York,01/28/2024 10:00,01/28/2024 11:17,57.15,2.57,5.96,13.63,Morning,Wednesday,82.43,93.34,245.05,38.02,7,DC Fast Charger,Commuter
User_660,Chevy Bolt,75,Station_40,San Francisco,01/28/2024 11:00,01/28/2024 14:03,,2.07,38.69,38.3,Night,Thursday,48.45,82.51,39.05,2.06,3,Level 2,Casual Driver
User_661,Hyundai Kona,75,Station_412,Houston,01/28/2024 12:00,01/28/2024 14:11,23.84,2.85,12.33,36.24,Night,Sunday,63.2,73.81,192.32,29.03,2.83,Level 1,Commuter
User_662,Nissan Leaf,47.65,Station_416,Houston,01/28/2024 13:00,01/28/2024 15:15,29.35,2.56,30.32,13.51,Morning,Tuesday,72.6,22.28,95.27,36.69,1,Level 1,Commuter
User_663,Tesla Model 3,85,Station_355,San Francisco,01/28/2024 14:00,01/28/2024 15:46,47.06,2.45,10.41,31.58,Afternoon,Saturday,63.14,92.64,152.06,-7.16,6,Level 1,Casual Driver
User_664,Chevy Bolt,75,Station_255,Chicago,01/28/2024 15:00,01/28/2024 16:08,27.17,3.32,23.82,9.89,Afternoon,Friday,46.82,79.21,163.13,4.16,4,DC Fast Charger,Commuter
User_665,Chevy Bolt,50,Station_143,New York,01/28/2024 16:00,01/28/2024 17:27,48.94,3.79,31.17,10.16,Morning,Saturday,75.81,89.15,112.73,31.51,4,DC Fast Charger,Commuter
User_666,Tesla Model 3,50,Station_240,New York,01/28/2024 17:00,01/28/2024 17:48,19.15,2.8,35.45,7.52,Afternoon,Tuesday,56.82,55.05,153.05,24.15,1,Level 2,Commuter
User_667,Hyundai Kona,75,Station_228,San Francisco,01/28/2024 18:00,01/28/2024 19:57,58.2,1.76,6.51,38.3,Evening,Sunday,25.84,83.12,221.21,19.9,5,DC Fast Charger,Casual Driver
User_668,Tesla Model 3,62,Station_341,San Francisco,01/28/2024 19:00,01/28/2024 21:22,65.2,2.95,22.57,9.02,Night,Sunday,13.91,77.58,214.92,15.03,7.2,DC Fast Charger,Casual Driver
User_669,Nissan Leaf,5.19,Station_198,Chicago,01/28/2024 20:00,01/28/2024 21:46,51.14,1.78,21.12,34.74,Afternoon,Tuesday,58.19,69.16,290.77,18.39,2,Level 2,Commuter
User_670,Tesla Model 3,50,Station_65,Houston,01/28/2024 21:00,01/28/2024 22:46,69.72,3.78,10.06,37.12,Evening,Saturday,20.43,79.52,205.77,-4.48,4,DC Fast Charger,Long-Distance Traveler
User_671,Chevy Bolt,85,Station_388,Los Angeles,01/28/2024 22:00,01/29/2024 1:35,41.98,3.2,49.31,19.56,Evening,Tuesday,11.42,88.5,260.49,8.22,5,Level 2,Commuter
User_672,Tesla Model 3,50,Station_11,Houston,01/28/2024 23:00,01/28/2024 23:57,69.42,1.94,9.89,10.83,Evening,Monday,29.13,99.89,74.04,37.27,5,DC Fast Charger,Casual Driver
User_673,Hyundai Kona,50,Station_108,New York,01/29/2024 0:00,01/29/2024 1:35,78.98,2.9,37.48,32.76,Evening,Sunday,30.86,89.89,222.76,9.57,0,DC Fast Charger,Commuter
User_674,BMW i3,85,Station_26,San Francisco,01/29/2024 1:00,01/29/2024 1:39,8.53,2.93,9.81,17.86,Evening,Saturday,40.4,66.03,99.23,39.93,1,Level 1,Commuter
User_675,Tesla Model 3,96.99,Station_445,Chicago,01/29/2024 2:00,01/29/2024 4:35,54.86,1.74,38.7,18.79,Morning,Tuesday,16.5,133.63,225.64,-7.67,0,DC Fast Charger,Casual Driver
User_676,Hyundai Kona,105.55,Station_421,Houston,01/29/2024 3:00,01/29/2024 6:54,48.5,3.26,43.61,13.98,Night,Monday,28.21,64.31,94.94,23.89,4,Level 2,Casual Driver
User_677,Hyundai Kona,62,Station_151,Chicago,01/29/2024 4:00,01/29/2024 5:27,52.53,0.75,40.99,17.65,Night,Thursday,29.72,63.9,62.2,36.52,0,Level 2,Long-Distance Traveler
User_678,Chevy Bolt,75,Station_221,Houston,01/29/2024 5:00,01/29/2024 8:50,45.47,2.96,48.01,7.39,Morning,Sunday,56.83,89.62,289.79,26.5,6,Level 1,Commuter
User_679,Hyundai Kona,50,Station_341,New York,01/29/2024 6:00,01/29/2024 8:51,34.68,1.5,41.81,36.03,Morning,Friday,79.03,54,218.29,37.35,6,Level 2,Commuter
